Dp,Dn,log_likelihood,posterior_mass,sum_squared_standardized_error
1.1000000000000001,1.325,140.70314646105959,0.0021363872288863031,74.701418439189325
1.1000000000000001,1.3624999999999998,143.51408115094017,0.035518400334422245,69.079549059428132
1.1000000000000001,1.3999999999999999,143.16628756079774,0.025084679751912947,69.775136239713021
1.1000000000000001,1.4375,139.7474361546308,0.00082152401006460639,76.612839052046837
1.1000000000000001,1.4750000000000001,133.40297546722482,1.4429656526146837e-06,89.30176042685882
1.1000000000000001,1.5125,124.24936817510311,1.5271962784803437e-10,107.60897501110225
1.1000000000000001,1.55,112.40048340174197,1.0914141582130436e-15,131.30674455782454
1.1000000000000001,1.5874999999999999,97.966841973841397,5.8821860572852515e-22,160.17402741362568
1.1000000000000001,1.625,81.076466198277174,2.7173261036322617e-29,193.95477896475413
1.1000000000000001,1.6624999999999999,61.767027913265693,1.1172729002526276e-37,232.57365553477709
1.1000000000000001,1.7,40.112927448096855,4.404563974976208e-47,275.88185646511477
1.1000000000000001,1.7375,16.226223464957371,1.8622551828375128e-57,323.65526443139373
1.1000000000000001,1.7749999999999999,-9.8709893997896927,8.6330379775448777e-69,375.84969016088786
1.1000000000000001,1.8125,-38.198637381583183,4.3015249634524848e-81,432.50498612447484
1.1000000000000001,1.8499999999999999,-68.708320225799412,2.417884458644627e-94,493.5243518129073
1.1000000000000001,1.8875,-101.42274818383333,1.4987872949416663e-108,558.95320772897514
1.1000000000000001,1.925,-136.37867866906379,9.8757999367092906e-124,628.86506869943605
1.1000000000000001,1.9624999999999999,-173.6696865517747,6.2993151362038566e-140,703.44708446485788
1.1000000000000001,2,-213.40454436278765,3.4887017961579289e-157,782.91680008688377
1.1375,0.5,-1045.1223727105771,0,2446.3524567824625
1.1375,0.53749999999999998,-907.36015811592245,0,2170.8280275931534
1.1375,0.57499999999999996,-783.43587294457438,0,1922.9794572504572
1.1375,0.61250000000000004,-671.80085256552286,0,1699.7094164923542
1.1375,0.65000000000000002,-571.17871906098708,1.4565118083216122e-312,1498.4651494832826
1.1375,0.6875,-480.33691110176449,4.1248668363452771e-273,1316.7815335648374
1.1375,0.72499999999999998,-398.32919117096003,1.7018064766428754e-237,1152.7660937032285
1.1375,0.76249999999999996,-324.2516412553353,2.5256974944361122e-205,1004.6109938719791
1.1375,0.80000000000000004,-257.41107385976221,2.696937739367236e-176,870.9298590808329
1.1375,0.83749999999999991,-197.12639956026283,4.0942307163478124e-150,750.36051048183413
1.1375,0.875,-142.91674337678592,1.4293114031272795e-126,641.94119811488031
1.1375,0.91249999999999998,-94.356165865465869,1.7567813396038192e-105,544.82004309224021
1.1375,0.94999999999999996,-51.041792943458631,1.1373938008414169e-86,458.19129724822574
1.1375,0.98750000000000004,-12.67526450677795,5.2273604382881902e-70,381.45824037486437
1.1375,1.0249999999999999,20.993843760544422,2.1907376788637017e-55,314.12002384021963
1.1375,1.0625,50.22780599381278,1.0882755194025334e-42,255.65209937368292
1.1375,1.1000000000000001,75.192939276945367,7.5676055098370436e-32,205.72183280741774
1.1375,1.1375,96.037840174004117,8.5464138688967889e-23,164.03203101330024
1.1375,1.1749999999999998,112.96427630922751,1.9179696560117571e-15,130.17915874285345
1.1375,1.2124999999999999,126.07697598543461,9.4976211969741813e-10,103.95375939043925
1.1375,1.25,135.56220573306433,1.2502526483763813e-05,84.983299895179783
1.1375,1.2875000000000001,141.52646480774862,0.0048667897863355807,73.054781745811212
1.1375,1.325,144.1091036039071,0.06439740481835908,67.889504153494272
1.1375,1.3624999999999998,143.42830865872008,0.032598894907649785,69.251094043868321
1.1375,1.3999999999999999,139.63614980966884,0.00073500317519053842,76.835411741970816
1.1375,1.4375,132.88247899261199,8.5744692417268451e-07,90.342753376084488
1.1375,1.4750000000000001,123.2470679507704,5.6053327716562012e-11,109.61357545976769
1.1375,1.5125,110.87252932887415,2.3681410217120519e-16,134.36265270356017
1.1375,1.55,95.884554566534064,7.3318374291990191e-23,164.33860222824035
1.1375,1.5874999999999999,78.371304785167439,1.8167914878343405e-30,199.3651017909736
1.1375,1.625,58.457363649667684,4.0812231207735178e-39,239.19298406197311
1.1375,1.6624999999999999,36.202494794636436,8.8231487099380736e-49,283.7027217720356
1.1375,1.7,11.701692427207377,2.0186467585662824e-59,332.70432650689372
1.1375,1.7375,-14.981907122055105,5.2061932789787034e-71,386.07152560541869
1.1375,1.7749999999999999,-43.827849656309667,1.5448510744371589e-83,443.76341067392781
1.1375,1.8125,-74.811378324129294,5.4064362817842929e-97,505.73046800956706
1.1375,1.8499999999999999,-107.89608599208856,2.3142225088238547e-111,571.89988334548559
1.1375,1.8875,-143.14991586647153,1.1320388537987609e-126,642.40754309425154
1.1375,1.925,-180.57905559683098,6.289157713203397e-143,717.26582255497044
1.1375,1.9624999999999999,-220.25348609761727,3.7000385295489286e-160,796.61468355654301
1.1375,2,-262.29796501190577,2.0347968636133959e-178,880.70364138512002
1.1749999999999998,0.5,-960.19931934209455,0,2276.5063500454976
1.1749999999999998,0.53749999999999998,-826.43363404455624,0,2008.974979450421
1.1749999999999998,0.57499999999999996,-706.55461974085154,0,1769.2169508430115
1.1749999999999998,0.61250000000000004,-598.99088580378714,0,1554.0894829688827
1.1749999999999998,0.65000000000000002,-502.41534678531002,1.0638175392730102e-282,1360.9384049319285
1.1749999999999998,0.6875,-415.64258305258329,5.1499097101660605e-245,1187.3928774664751
1.1749999999999998,0.72499999999999998,-337.67013468497612,3.7566754908671409e-211,1031.4479807312607
1.1749999999999998,0.76249999999999996,-267.65931056834415,9.5525268883835055e-181,891.42633249799678
1.1749999999999998,0.80000000000000004,-204.84564211112809,1.8186447275780508e-153,765.79899558356465
1.1749999999999998,0.83749999999999991,-148.57592339898326,4.9816843104578421e-129,653.259558159275
1.1749999999999998,0.875,-98.374299000774386,3.159836864620251e-107,552.85630936285725
1.1749999999999998,0.91249999999999998,-53.767450518695171,7.4502837308071915e-88,463.64261239869882
1.1749999999999998,0.94999999999999996,-14.407605659437507,9.2456243346191583e-71,384.92292268018349
1.1749999999999998,0.98750000000000004,20.055221704551684,8.5694312379675172e-56,315.99726795220511
1.1749999999999998,1.0249999999999999,49.860945663251982,7.5407308991863925e-43,256.38582003480451
1.1749999999999998,1.0625,75.227249604496137,7.8317582035371848e-32,205.6532121523162
1.1749999999999998,1.1000000000000001,96.393040920100972,1.2191177208914639e-22,163.32162952110653
1.1749999999999998,1.1375,113.48483937144657,3.2278949868210136e-15,129.13803261841534
1.1749999999999998,1.1749999999999998,126.68304007861988,1.7411056929421297e-09,102.74163120406871
1.1749999999999998,1.2124999999999999,136.15706899784342,2.2664368175976362e-05,83.79357336562164
1.1749999999999998,1.25,142.02173120328345,0.0079860872489807035,72.064248954741558
1.1749999999999998,1.2875000000000001,144.42479868052408,0.088302499230340739,67.258114000260306
1.1749999999999998,1.325,143.51426708246598,0.035525004938773669,69.079177196376506
1.1749999999999998,1.3624999999999998,139.40963463273914,0.00058602335413813968,77.288442095830163
1.1749999999999998,1.3999999999999999,132.25496430266583,4.5780557770954022e-07,91.597782755976837
1.1749999999999998,1.4375,122.17927348635818,1.9269220956972373e-11,111.74916438859211
1.1749999999999998,1.4750000000000001,109.29605318099287,4.8949996938994868e-17,137.51560499932273
1.1749999999999998,1.5125,93.724725335829717,8.4568944441417797e-24,168.65826068964904
1.1749999999999998,1.55,75.629693899569091,1.1712203435893707e-31,204.84832356217029
1.1749999999999998,1.5874999999999999,55.072511053447116,1.3828259909397845e-40,245.96268925441424
1.1749999999999998,1.625,32.182565517885479,1.5841288252311664e-50,291.74258032553752
1.1749999999999998,1.6624999999999999,7.0198843563100297,1.8697214835658437e-61,342.06794264868842
1.1749999999999998,1.7,-20.314031816286501,2.516563861029414e-73,396.73577499388148
1.1749999999999998,1.7375,-49.783559558524445,4.0027150386170581e-86,455.67483047835736
1.1749999999999998,1.7749999999999999,-81.348210578822716,7.8343128718887126e-100,518.80413251895391
1.1749999999999998,1.8125,-114.95741190543356,1.9847702164133429e-114,586.02253517217559
1.1749999999999998,1.8499999999999999,-150.59424210459554,6.6195966307917534e-130,657.29619557049955
1.1749999999999998,1.8875,-188.36326894586898,2.6178911336014764e-146,732.83424925304644
1.1749999999999998,1.925,-228.2394769536308,1.2587355130107078e-163,812.58666526857007
1.1749999999999998,1.9624999999999999,-270.29039226299341,6.8778707049283831e-182,896.68849588729529
1.1749999999999998,2,-314.64278223093754,3.7623204666184756e-201,985.39327582318356
1.2124999999999999,0.5,-880.90299420574922,0,2117.9136997728069
1.2124999999999999,0.53749999999999998,-751.07936814982531,0,1858.2664476609591
1.2124999999999999,0.57499999999999996,-635.11793203071227,0,1626.343575422733
1.2124999999999999,0.61250000000000004,-531.52439347952463,2.4264357360013515e-295,1419.1564983203577
1.2124999999999999,0.65000000000000002,-438.91468737683181,4.0258086124942427e-255,1233.9370861149721
1.2124999999999999,0.6875,-356.11197695637884,3.6780137362248786e-219,1068.3316652740662
1.2124999999999999,0.72499999999999998,-282.09151378764392,5.1557523566842063e-187,920.29073893659631
1.2124999999999999,0.76249999999999996,-216.02105695270933,2.5487478310169224e-158,788.14982526672713
1.2124999999999999,0.80000000000000004,-157.1392009025829,9.5146328844574403e-133,670.38611316647427
1.2124999999999999,0.83749999999999991,-104.80978708225337,5.0671959556004491e-110,565.7272855258152
1.2124999999999999,0.875,-58.503958484200098,6.5333141204823208e-90,473.11562832970867
1.2124999999999999,0.91249999999999998,-17.788860469978545,3.1439522196849855e-72,391.68543230126556
1.2124999999999999,0.94999999999999996,17.722287779862256,8.3132658334691158e-57,320.66313580158396
1.2124999999999999,0.98750000000000004,48.352657403693172,1.6686765946841502e-43,259.40239655392213
1.2124999999999999,1.0249999999999999,74.361585214904053,3.2953838052243796e-32,207.38454093150037
1.2124999999999999,1.0625,95.983332965761605,8.0930409965599207e-23,164.14104542978527
1.2124999999999999,1.1000000000000001,113.41459206006454,3.008925103566599e-15,129.2785272411794
1.2124999999999999,1.1375,126.8291355187889,2.014993172978357e-09,102.44944032373067
1.2124999999999999,1.1749999999999998,136.39933512075581,2.8877424488234624e-05,83.309041119796873
1.2124999999999999,1.2124999999999999,142.26808109259335,0.010216977762966059,71.571549176121778
1.2124999999999999,1.25,144.59587934997765,0.10477855053979714,66.915952661353188
1.2124999999999999,1.2875000000000001,143.48234551663359,0.034408899839177914,69.143020328041302
1.2124999999999999,1.325,139.1337497719953,0.00044473330216188113,77.840211817317879
1.2124999999999999,1.3624999999999998,131.63793626565808,2.4700696982924309e-07,92.831838829992293
1.2124999999999999,1.3999999999999999,121.16620517606884,6.9967149325718776e-12,113.7753010091708
1.2124999999999999,1.4375,107.81543746334307,1.1136005403203589e-17,140.47683643462233
1.2124999999999999,1.4750000000000001,91.722263006817442,1.1417014962352696e-24,172.66318534767359
1.2124999999999999,1.5125,73.039113208134481,8.7813989484875708e-33,210.02948494503951
1.2124999999999999,1.55,51.858380887590911,5.5576160309304251e-42,252.39094958612665
1.2124999999999999,1.5874999999999999,28.286298600103521,3.2185723360882569e-52,299.53511416110143
1.2124999999999999,1.625,2.4524358071226402,1.9415975572256208e-63,351.20283974706319
1.2124999999999999,1.6624999999999999,-25.583167150019989,1.2955421757809064e-75,407.27404566134845
1.2124999999999999,1.7,-55.735491398033474,1.0410306551606476e-88,467.57869415737542
1.2124999999999999,1.7375,-87.94441422049988,1.0698085598627379e-102,531.99653980230823
1.2124999999999999,1.7749999999999999,-122.16456889796132,1.4712338962376027e-117,600.43684915723111
1.2124999999999999,1.8125,-158.38480549126831,2.7379961712684407e-133,672.87732234384509
1.2124999999999999,1.8499999999999999,-196.59990016381988,6.9315138411671109e-150,749.30751168894824
1.2124999999999999,1.8875,-236.82433461254078,2.3527629690186584e-167,829.75638058639004
1.2124999999999999,1.925,-279.11827280224139,1.0082174324813908e-185,914.34425696579126
1.2124999999999999,1.9624999999999999,-323.54093509797451,5.1408756113546348e-205,1003.1895815572575
1.2124999999999999,2,-370.20246319945352,2.7937846326138109e-225,1096.5126377602155
1.25,0.5,-806.98292621148858,0,1970.0735637842856
1.25,0.53749999999999998,-680.98002487240331,0,1718.0677611061151
1.25,0.57499999999999996,-568.92140363475903,1.3920461818061355e-311,1493.9505186308265
1.25,0.61250000000000004,-469.2066487440427,2.8133350494091534e-268,1294.5210088493939
1.25,0.65000000000000002,-380.44712416704783,9.9310049180214323e-230,1117.0019596954041
1.25,0.6875,-301.52557744573375,1.8714810816642038e-195,959.15886625277597
1.25,0.72499999999999998,-231.37993155254077,5.4456833176785371e-165,818.86757446639001
1.25,0.76249999999999996,-169.16735452972102,5.6837018523489953e-138,694.44242042075052
1.25,0.80000000000000004,-114.13131098693339,4.5339977958418085e-114,584.37033333517525
1.25,0.83749999999999991,-65.600724255568366,5.4081325284210075e-93,487.30915987244521
1.25,0.875,-23.112558818985377,1.5325798841092747e-74,402.33282899927923
1.25,0.91249999999999998,13.816324746249421,1.6727593888054381e-58,328.47506186880963
1.25,0.94999999999999996,45.56504794342635,1.0273744670343115e-44,264.97761547445577
1.25,0.98750000000000004,72.453623990613238,4.8897760797407864e-33,211.200463380082
1.25,1.0249999999999999,94.743893662706824,2.3433118590616361e-23,166.61992403589483
1.25,1.0625,112.69704129027441,1.4681926238523145e-15,130.71362878075965
1.25,1.1000000000000001,126.47242630060526,1.410446878254665e-09,103.16285876009796
1.25,1.1375,136.27297679243327,2.5449645202967804e-05,83.561757776441922
1.25,1.1749999999999998,142.2599664958814,0.010134406577824407,71.587778369545674
1.25,1.2124999999999999,144.60101736846451,0.10531829007796767,66.905676624379481
1.25,1.25,143.43999791590065,0.03298218761315664,69.227715529507194
1.25,1.2875000000000001,138.91545106438792,0.00035751455475607047,78.276809232532599
1.25,1.325,131.1687080614023,1.5449911217887366e-07,93.770295238503863
1.25,1.3624999999999998,120.36161356735714,3.1294245407176789e-12,115.3844842265942
1.25,1.3999999999999999,106.60072527116841,3.3051154235719114e-18,142.90626081897165
1.25,1.4375,90.021498207882544,2.0841059957692544e-25,176.06471494554339
1.25,1.4750000000000001,70.788737203710156,9.2520469327027844e-34,214.53023695388816
1.25,1.5125,48.990191885512871,3.156820454640713e-43,258.12732759028273
1.25,1.55,24.774633015088966,9.6065243586117405e-54,306.55844533113054
1.25,1.5874999999999999,-1.7759973160580955,2.8299192568858854e-65,359.65970599342467
1.25,1.625,-30.500747155782506,9.4792438394125117e-78,417.10920567287349
1.25,1.6624999999999999,-61.40774153488664,3.5812660356132564e-91,478.92319443108175
1.25,1.7,-94.331120648936633,1.8013359192677958e-105,544.76995265918174
1.25,1.7375,-129.25378253083807,1.2270870149021159e-120,614.61527642298461
1.25,1.7749999999999999,-166.11526820574778,1.2026397025420796e-136,688.33824777280404
1.25,1.8125,-204.9290292547073,1.67314388909681e-153,765.96576987072308
1.25,1.8499999999999999,-245.69050331306403,3.3193269632846012e-171,847.48871798743653
1.25,1.8875,-288.35557965194607,9.8139266976668222e-190,932.81887066520062
1.25,1.925,-333.04764505694646,3.8223057131704616e-209,1022.2030014752014
1.25,1.9624999999999999,-379.79047280522207,1.9150197616366298e-229,1115.6886569717526
1.25,2,-428.76641008475269,1.0284755067753223e-250,1213.6405315308139
1.2875000000000001,0.5,-738.10648206392148,0,1832.3206754891514
1.2875000000000001,0.53749999999999998,-615.90131348823286,0,1587.9103383377742
1.2875000000000001,0.57499999999999996,-507.62693616476213,5.8009969464387705e-285,1371.3615836908327
1.2875000000000001,0.61250000000000004,-411.70149662703636,2.6508899719115387e-243,1179.5107046153812
1.2875000000000001,0.65000000000000002,-326.74569362313434,2.08558623833776e-206,1009.5990986075772
1.2875000000000001,0.6875,-251.63466657067056,8.7002700190463989e-174,859.3770445026496
1.2875000000000001,0.72499999999999998,-185.25944588346715,5.8334410174601309e-145,726.62660312824278
1.2875000000000001,0.76249999999999996,-126.82363335884145,1.3940416068777446e-119,609.75497807899137
1.2875000000000001,0.80000000000000004,-75.508322278520808,2.6929740924673585e-97,507.12435591835009
1.2875000000000001,0.83749999999999991,-30.756341461391116,7.3412581917191258e-78,417.62039428409071
1.2875000000000001,0.875,8.0039753259749489,5.0022131783471346e-61,340.09976070935858
1.2875000000000001,0.91249999999999998,41.243897227761181,1.3648246475409044e-46,273.61991690578611
1.2875000000000001,0.94999999999999996,69.321574326344177,2.1333253077521319e-34,217.46456270862012
1.2875000000000001,0.98750000000000004,92.546217904221209,2.6025053771058616e-24,171.01527555286606
1.2875000000000001,1.0249999999999999,111.20632869284832,3.3065476277575411e-16,133.69505397561184
1.2875000000000001,1.0625,125.52698047721792,5.4796753621189673e-10,105.05375040687264
1.2875000000000001,1.1000000000000001,135.72875655662983,1.4768278946394661e-05,84.650198248048838
1.2875000000000001,1.1375,142.00463232727378,0.0078506949600106943,72.098446706760924
1.2875000000000001,1.1749999999999998,144.48491468925016,0.093773698770423838,67.137881982808139
1.2875000000000001,1.2124999999999999,143.35615395921181,0.030329586545804289,69.395403442884842
1.2875000000000001,1.25,138.77684208573439,0.00031124086416137956,78.554027189839687
1.2875000000000001,1.2875000000000001,130.86884173079432,1.1447105763532531e-07,94.370027899719815
1.2875000000000001,1.325,119.79575788410845,1.7771188895808683e-12,116.51619559309157
1.2875000000000001,1.3624999999999998,105.69908715184268,1.3415602164697557e-18,144.70953705762312
1.2875000000000001,1.3999999999999999,88.708392946111076,5.6059011265672148e-26,178.69092546908632
1.2875000000000001,1.4375,68.976344326178136,1.5105169444137017e-34,218.1550227089522
1.2875000000000001,1.4750000000000001,46.612598409567312,2.9286950630900443e-44,262.88251454217385
1.2875000000000001,1.5125,21.769282513673204,4.7572847742129261e-55,312.56914633396207
1.2875000000000001,1.55,-5.4219467184248344,7.3851332838394771e-67,366.95160479815814
1.2875000000000001,1.5874999999999999,-34.906245177063653,1.1574179524153945e-79,425.92020171543578
1.2875000000000001,1.625,-66.535823007999085,2.1229467330772682e-93,489.17935737730664
1.2875000000000001,1.6624999999999999,-100.22347531383178,4.9725320694300622e-108,556.55466198897204
1.2875000000000001,1.7,-135.9185666162868,1.5645750812359006e-123,627.94484459388207
1.2875000000000001,1.7375,-173.53057755537236,7.239483871224368e-140,703.1688664720532
1.2875000000000001,1.7749999999999999,-213.02820109084541,5.0828542334046489e-157,782.1641135429993
1.2875000000000001,1.8125,-254.39447133096343,5.5076299502120149e-175,864.89665402323533
1.2875000000000001,1.8499999999999999,-297.63350239200207,9.1725937723503365e-194,951.37471614531262
1.2875000000000001,1.8875,-342.74506503046064,2.3484938994121106e-213,1041.5978414222297
1.2875000000000001,1.925,-389.78401802570886,8.7504767662389487e-234,1135.6757474127262
1.2875000000000001,1.9624999999999999,-438.86521976398433,4.2299636559817528e-255,1233.8381508892771
1.2875000000000001,2,-490.07086506020255,2.4434724203164392e-277,1336.2494414817136
1.325,0.5,-674.04182672509512,0,1704.1913648114987
1.325,0.53749999999999998,-555.56590302871473,8.7876724289977406e-306,1467.2395174187379
1.325,0.57499999999999996,-451.01449505236849,2.2385841220422022e-260,1258.1367014660455
1.325,0.61250000000000004,-358.81764774296391,2.4578504503413031e-220,1073.7430068472363
1.325,0.65000000000000002,-277.60032296263529,4.6003560046732254e-185,911.30835728657905
1.325,0.6875,-206.16657341171077,4.8537197071906004e-154,768.44085818473002
1.325,0.72499999999999998,-143.50881737371867,7.9066477114146466e-127,643.12534610874582
1.325,0.76249999999999996,-88.749850445522952,4.7808989057591481e-103,533.60741225235438
1.325,0.80000000000000004,-41.132032968971856,2.289100871876213e-82,438.37177729925219
1.325,0.83749999999999991,-0.046479620787891918,1.595489813805909e-64,356.20067060288426
1.325,0.875,35.096070186071245,2.9181626662156585e-49,285.91557098916599
1.325,0.91249999999999998,64.699213791773275,2.09696611106923e-36,226.70928377776193
1.325,0.94999999999999996,89.168686326461099,8.8827677843265815e-26,177.77033870838628
1.325,0.98750000000000004,108.81040981589084,3.011899215375592e-17,138.4868917295268
1.325,1.0249999999999999,123.90804445238469,1.0855750362030322e-10,108.2916224565391
1.325,1.0625,134.70395684423784,5.299867677620091e-06,86.69979767283283
1.325,1.1000000000000001,141.42256648588625,0.0043865200631933226,73.262578389536003
1.325,1.1375,144.21168649702264,0.07135420147137278,67.684338367263194
1.325,1.1749999999999998,143.24831013000451,0.027228925902751673,69.611091101299436
1.325,1.2124999999999999,138.7343739747603,0.000298299789030799,78.638963411787884
1.325,1.25,130.78762365516715,1.0554146867251753e-07,94.53246405097417
1.325,1.2875000000000001,119.56554413908054,1.4116789018192017e-12,116.97662308314739
1.325,1.325,105.22430848729807,8.344809307485021e-19,145.65909438671233
1.325,1.3624999999999998,87.889619093594305,2.4720455430682114e-26,180.32847317411986
1.325,1.3999999999999999,67.733087128290833,4.356982953291105e-35,220.64153710472681
1.325,1.4375,44.865641960070775,5.1048220670176794e-45,266.37642744116692
1.325,1.4750000000000001,19.43304877463035,4.599871801439588e-56,317.24161381204777
1.325,1.5125,-8.4191921161238952,3.6869835551934625e-68,372.94609559355627
1.325,1.55,-38.590999436831112,2.905505969969198e-81,433.2897102349707
1.325,1.5874999999999999,-70.969818680443581,2.5192962724215876e-95,498.04734872219564
1.325,1.625,-105.43894407281783,2.7010230484720506e-110,566.98559950694414
1.325,1.6624999999999999,-141.91126242105287,3.9066246791080426e-126,639.93023620341421
1.325,1.7,-180.29871277825885,8.3242252747595769e-143,716.70513691782617
1.325,1.7375,-220.55051044113367,2.7492245482823239e-160,797.20873224357581
1.325,1.7749999999999999,-262.65339502789857,1.4261321315907609e-178,881.41450141710561
1.325,1.8125,-306.5376042868599,1.245919092569484e-197,969.18291993502828
1.325,1.8499999999999999,-352.24960359781471,1.7499304310346249e-217,1060.6069185569379
1.325,1.8875,-399.75581508909727,4.0863473192353428e-238,1155.619341539503
1.325,1.925,-449.18029308705661,1.4013841824936178e-259,1254.4682975354217
1.325,1.9624999999999999,-500.52341938579139,7.0553859527957571e-282,1357.1545501328912
1.325,2,-553.94714798706252,4.4349654599878785e-305,1464.0020073354335
1.3624999999999998,0.5,-614.50216007263225,0,1585.112031506573
1.3624999999999998,0.53749999999999998,-499.70868390947089,1.593514052402694e-281,1355.5250791802503
1.3624999999999998,0.57499999999999996,-398.82645332960919,1.0350276709084622e-237,1153.7606180205269
1.3624999999999998,0.61250000000000004,-310.29980704356768,2.8945825791442066e-199,976.70732544844384
1.3624999999999998,0.65000000000000002,-232.73721486497107,1.4014955698392782e-165,821.58214109125061
1.3624999999999998,0.6875,-164.92844588146386,3.940632397004292e-136,685.96460312423619
1.3624999999999998,0.72499999999999998,-105.92043839719605,1.6688525320510281e-110,567.94858815570058
1.3624999999999998,0.76249999999999996,-54.774902994403789,2.7204563463527611e-88,465.65751735011605
1.3624999999999998,0.80000000000000004,-10.751360945777208,3.5795064306325215e-69,377.61043325286289
1.3624999999999998,0.83749999999999991,26.763921421479779,7.0226862512868896e-53,302.57986851834892
1.3624999999999998,0.875,58.338047879383026,3.6221977602496594e-39,239.43161560254242
1.3624999999999998,0.91249999999999998,84.385864748208945,7.4369573257134588e-28,187.33598186489058
1.3624999999999998,0.94999999999999996,105.34127241150566,9.380223874492932e-19,145.42516653829716
1.3624999999999998,0.98750000000000004,121.47535685371736,9.5314077186705892e-12,113.15699765387377
1.3624999999999998,1.0249999999999999,133.08314090029538,1.0479814756301211e-06,89.941429560717722
1.3624999999999998,1.0625,140.43631754154714,0.0016360540443632588,75.235076278214208
1.3624999999999998,1.1000000000000001,143.70637144703159,0.04304909366486831,68.694968467245317
1.3624999999999998,1.1375,143.0932691598523,0.023318310035410926,69.921173041603893
1.3624999999999998,1.1749999999999998,138.76252169530713,0.00030681553531434536,78.582667970694217
1.3624999999999998,1.2124999999999999,130.91252322284012,1.1958214144481557e-07,94.282664915628231
1.3624999999999998,1.25,119.65963861206544,1.5509601326112598e-12,116.78843413717762
1.3624999999999998,1.2875000000000001,105.18498829442494,8.023056932194739e-19,145.73773477245859
1.3624999999999998,1.325,87.619453365302476,1.8867961552285696e-26,180.86880463070352
1.3624999999999998,1.3624999999999998,67.1180625153563,2.3555051881062609e-35,221.87158633059587
1.3624999999999998,1.3999999999999999,43.818967400356485,1.7923202986126029e-45,268.46977656059551
1.3624999999999998,1.4375,17.89766669610492,9.9068996458889203e-57,320.31237796909863
1.3624999999999998,1.4750000000000001,-10.549740532191834,4.3791092492484791e-69,377.20719242569214
1.3624999999999998,1.5125,-41.381844313469998,1.7830899095394832e-82,438.87139998824847
1.3624999999999998,1.55,-74.503573928591379,7.3551043633006223e-97,505.11485921849123
1.3624999999999998,1.5874999999999999,-109.71427652614466,3.7564273797393079e-112,575.53626441359779
1.3624999999999998,1.625,-146.99632967520114,2.417603305001421e-128,650.10037071171075
1.3624999999999998,1.6624999999999999,-186.20502924027261,2.2660170694247189e-145,728.51776984185369
1.3624999999999998,1.7,-227.3002030972354,3.2200004920007592e-163,810.70811755577927
1.3624999999999998,1.7375,-270.17945148393301,7.6848425786161738e-182,896.46661432917449
1.3624999999999998,1.7749999999999999,-314.8276171994616,3.1273967333443148e-201,985.76294576023167
1.3624999999999998,1.8125,-361.21778393902719,2.2294079661978219e-221,1078.5432792393628
1.3624999999999998,1.8499999999999999,-409.3454688471013,2.7964146346051911e-242,1174.7986490555111
1.3624999999999998,1.8875,-459.25925848747363,5.8791989198697773e-264,1274.6262283362557
1.3624999999999998,1.925,-510.96052053927326,2.0689278134724674e-286,1378.028752439855
1.3624999999999998,1.9624999999999999,-564.5681382556287,1.0820635700864672e-309,1485.2439878725659
1.3624999999999998,2,-620.17301535634783,0,1596.4537420740041
1.3999999999999999,0.5,-559.24275018543506,2.2235117497295046e-307,1474.5932117321786
1.3999999999999999,0.53749999999999998,-448.08196366748211,4.2029634908424327e-259,1252.2716386962727
1.3999999999999999,0.57499999999999996,-350.83191667974518,7.2229463510167772e-217,1057.7715447207988
1.3999999999999999,0.61250000000000004,-265.8941520386868,5.5810623958877771e-180,887.89601543868207
1.3999999999999999,0.65000000000000002,-191.93937069090941,7.3260575782657363e-148,739.9864527431273
1.3999999999999999,0.6875,-127.71017905485002,5.7445211437149694e-120,611.52806947100851
1.3999999999999999,0.72499999999999998,-72.256352019725881,6.9589691953400865e-96,500.62041540076024
1.3999999999999999,0.76249999999999996,-24.664863699598868,3.2453809086297037e-75,405.43743876050621
1.3999999999999999,0.80000000000000004,15.83369311378317,1.257666306580694e-57,324.44032513374214
1.3999999999999999,0.83749999999999991,49.852842313417085,7.4798726296412013e-43,256.4020267344743
1.3999999999999999,0.875,77.926058198544411,1.163957038267613e-30,200.25559496421965
1.3999999999999999,0.91249999999999998,100.52185731353009,7.5712540782515271e-21,155.06399673424829
1.3999999999999999,0.94999999999999996,117.99550730832155,2.9368217782182888e-13,120.11669674466538
1.3999999999999999,0.98750000000000004,130.71171546015606,9.7826524180499545e-08,94.684280440996375
1.3999999999999999,1.0249999999999999,138.92619977658671,0.00036137810269667585,78.255311808135033
1.3999999999999999,1.0625,142.86982790954514,0.018649095384946027,70.368055542218201
1.3999999999999999,1.1000000000000001,142.7809155455102,0.017062537590514976,70.545880270288094
1.3999999999999999,1.1375,138.83162187339866,0.00032876620758662262,78.444467614511169
1.3999999999999999,1.1749999999999998,131.21207283388168,1.6134632188919419e-07,93.683565693545134
1.3999999999999999,1.2124999999999999,120.06924767783005,2.3361008714757407e-12,115.96921600564838
1.3999999999999999,1.25,105.58589987842046,1.1979910200383609e-18,144.93591160446755
1.3999999999999999,1.2875000000000001,87.915808583311488,2.5376423789230025e-26,180.2760941946855
1.3999999999999999,1.325,67.185502968432445,2.5198406736476464e-35,221.73670542444358
1.3999999999999999,1.3624999999999998,43.561232979602835,1.3851059236608293e-45,268.98524540210281
1.3999999999999999,1.3999999999999999,17.193189083921254,4.8976418596250622e-57,321.72133319346597
